,Birth,Birth_rate,Death,Death_rate,Divorce,Divorce_rate,Marriage,Marriage_rate,Natural_growth,Natural_growth_rate
1678,1.493,11.91,528.0,4.2,324.0,2.6,736.0,5.9,965.0,7.7
1679,1.27,9.94,887.0,6.9,337.0,2.6,710.0,5.6,383.0,3.0
1680,1.347,11.22,546.0,4.5,293.0,2.4,639.0,5.3,801.0,6.7
1681,11.594,12.35,3819.0,4.1,2756.0,2.9,6574.0,7.0,7775.0,8.3
1682,2.327,10.22,1705.0,7.5,479.0,2.1,1291.0,5.7,622.0,2.7
1683,3.102,11.45,1741.0,6.4,708.0,2.6,1558.0,5.8,1361.0,5.0
1684,2.488,11.02,967.0,4.3,730.0,3.2,1550.0,6.9,1521.0,6.7
1685,0.532,11.19,267.0,5.6,151.0,3.2,272.0,5.7,265.0,5.6
1686,1.583,10.02,1139.0,7.2,395.0,2.5,826.0,5.2,444.0,2.8
1687,1.613,9.83,1452.0,8.8,350.0,2.1,882.0,5.4,161.0,1.0
1688,,,,,,,,,,
1689,9.265,10.7,3408.0,3.9,2272.0,2.6,6141.0,7.1,5857.0,6.8
1690,1.101,11.82,356.0,3.8,236.0,2.5,579.0,6.2,745.0,8.0
1691,45.722,10.94,21531.0,5.2,11329.0,2.7,27323.0,6.5,24191.0,5.8
1692,2.476,8.39,1559.0,5.3,773.0,2.6,2138.0,7.2,917.0,3.1
1693,1.266,10.24,802.0,6.5,351.0,2.8,993.0,8.0,464.0,3.8
1694,1.727,10.55,1260.0,7.7,427.0,2.6,1369.0,8.4,467.0,2.9
1695,1.876,9.15,984.0,4.8,530.0,2.6,1353.0,6.6,892.0,4.4
1696,1.349,11.13,539.0,4.4,321.0,2.6,1023.0,8.4,810.0,6.7
1697,1.097,8.88,872.0,7.1,285.0,2.3,879.0,7.1,225.0,1.8
1698,1.234,10.62,522.0,4.5,262.0,2.3,803.0,6.9,712.0,6.1
1699,10.704,11.77,3758.0,4.1,2581.0,2.8,8060.0,8.9,6946.0,7.6
1700,2.097,9.51,1678.0,7.6,511.0,2.3,1665.0,7.6,419.0,1.9
1701,2.831,10.79,1729.0,6.6,667.0,2.5,2161.0,8.2,1102.0,4.2
1702,2.254,10.31,968.0,4.4,673.0,3.1,1809.0,8.3,1286.0,5.9
1703,0.499,10.85,257.0,5.6,104.0,2.3,335.0,7.3,242.0,5.3
1704,1.419,9.28,1188.0,7.8,369.0,2.4,1061.0,6.9,231.0,1.5
1705,1.525,9.6,1426.0,9.0,331.0,2.1,985.0,6.2,99.0,0.6
1706,,,,,,,,,,
1707,8.465,10.11,3253.0,3.9,2206.0,2.6,7277.0,8.7,5212.0,6.2
1708,1.046,11.59,375.0,4.2,243.0,2.7,794.0,8.8,671.0,7.4
1709,41.865,10.35,21170.0,5.2,10949.0,2.7,33472.0,8.3,20695.0,5.1
1710,2.122,6.96,1762.0,5.8,753.0,2.5,2519.0,8.3,360.0,1.2
1711,1.098,8.58,854.0,6.7,274.0,2.1,1141.0,8.9,244.0,1.9
1712,1.592,9.4,1269.0,7.5,366.0,2.2,1584.0,9.4,323.0,1.9
1713,1.704,8.05,1001.0,4.7,474.0,2.2,1748.0,8.3,703.0,3.3
1714,1.096,8.75,544.0,4.3,267.0,2.1,1053.0,8.4,552.0,4.4
1715,0.962,7.53,922.0,7.2,334.0,2.6,1036.0,8.1,40.0,0.3
1716,1.044,8.7,542.0,4.5,230.0,1.9,1036.0,8.6,502.0,4.2
1717,9.388,9.97,3873.0,4.1,2211.0,2.3,9453.0,10.0,5515.0,5.9
1718,1.823,8.0,1756.0,7.7,447.0,2.0,1793.0,7.9,67.0,0.3
1719,2.509,9.25,1652.0,6.1,563.0,2.1,2558.0,9.4,857.0,3.2
1720,2.083,9.21,1000.0,4.4,633.0,2.8,2097.0,9.3,1083.0,4.8
1721,0.502,10.57,253.0,5.3,116.0,2.4,361.0,7.6,249.0,5.2
1722,1.126,7.12,1152.0,7.3,360.0,2.3,1218.0,7.7,-26.0,-0.2
1723,1.339,8.17,1395.0,8.5,345.0,2.1,1172.0,7.1,-56.0,-0.3
1724,,,,,,,,,,
1725,7.43,8.58,3472.0,4.0,1913.0,2.2,9386.0,10.8,3958.0,4.6
1726,0.901,9.65,375.0,4.0,163.0,1.7,877.0,9.4,526.0,5.6
1727,36.719,8.78,21822.0,5.2,9709.0,2.3,39767.0,9.5,14897.0,3.6
1728,2.615,8.61,1717.0,5.7,704.0,2.3,1929.0,6.3,898.0,3.0
1729,1.41,11.05,880.0,6.9,320.0,2.5,860.0,6.7,530.0,4.2
1730,1.941,11.48,1198.0,7.1,385.0,2.3,1241.0,7.3,743.0,4.4
1731,2.075,9.82,1042.0,4.9,464.0,2.2,1215.0,5.8,1033.0,4.9
1732,1.562,12.49,523.0,4.2,292.0,2.3,860.0,6.9,1039.0,8.3
1733,1.275,10.01,914.0,7.2,295.0,2.3,802.0,6.3,361.0,2.8
1734,1.45,12.11,525.0,4.4,297.0,2.5,751.0,6.3,925.0,7.7
1735,12.005,12.75,3870.0,4.1,2677.0,2.8,6932.0,7.4,8135.0,8.6
1736,2.318,10.21,1773.0,7.8,505.0,2.2,1552.0,6.8,545.0,2.4
1737,3.033,11.2,1771.0,6.5,648.0,2.4,2022.0,7.5,1262.0,4.7
1738,2.417,10.7,1029.0,4.6,664.0,2.9,1514.0,6.7,1388.0,6.1
1739,0.543,11.47,254.0,5.4,125.0,2.6,315.0,6.7,289.0,6.1
1740,1.7,10.79,1175.0,7.5,391.0,2.5,1072.0,6.8,525.0,3.3
1741,1.698,10.39,1394.0,8.5,359.0,2.2,1098.0,6.7,304.0,1.9
1742,,,,,,,,,,
1743,9.63,11.15,3390.0,3.9,2039.0,2.4,5955.0,6.9,6240.0,7.2
1744,1.075,11.53,390.0,4.2,239.0,2.6,801.0,8.6,685.0,7.3
1745,46.747,11.2,21845.0,5.2,10645.0,2.6,29503.0,7.1,24902.0,6.0
1746,2.174,7.65,1651.0,5.8,722.0,2.5,1648.0,5.8,523.0,1.8
1747,1.19,9.96,834.0,7.0,295.0,2.5,667.0,5.6,356.0,3.0
1748,1.707,10.78,1173.0,7.4,358.0,2.3,927.0,5.9,534.0,3.4
1749,1.765,8.93,1022.0,5.2,414.0,2.1,1118.0,5.7,743.0,3.8
1750,1.226,10.48,544.0,4.6,276.0,2.4,695.0,5.9,682.0,5.8
1751,1.079,9.06,894.0,7.5,280.0,2.4,586.0,4.9,185.0,1.6
1752,1.212,10.8,512.0,4.6,274.0,2.4,658.0,5.9,700.0,6.2
1753,10.234,11.6,3630.0,4.1,2355.0,2.7,5672.0,6.4,6604.0,7.5
1754,1.968,9.27,1691.0,8.0,431.0,2.0,1223.0,5.8,277.0,1.3
1755,2.636,10.41,1751.0,6.9,600.0,2.4,1642.0,6.5,885.0,3.5
1756,2.074,9.8,988.0,4.7,663.0,3.1,1352.0,6.4,1086.0,5.1
1757,0.465,10.5,268.0,6.1,115.0,2.6,295.0,6.7,197.0,4.4
1758,1.344,9.13,1178.0,8.0,369.0,2.5,787.0,5.3,166.0,1.1
1759,1.395,9.14,1417.0,9.3,361.0,2.4,839.0,5.5,-22.0,-0.1
1760,,,,,,,,,,
1761,8.097,10.01,3152.0,3.9,1862.0,2.3,5168.0,6.4,4945.0,6.1
1762,0.929,10.64,351.0,4.0,181.0,2.1,614.0,7.0,578.0,6.6
1763,39.495,10.11,21056.0,5.4,9836.0,2.5,24486.0,6.3,18439.0,4.7
1764,2.387,7.87,1767.0,5.8,677.0,2.2,1665.0,5.5,620.0,2.0
1765,1.275,9.98,904.0,7.1,338.0,2.6,871.0,6.8,371.0,2.9
1766,1.67,9.85,1203.0,7.1,460.0,2.7,1163.0,6.9,467.0,2.8
1767,1.804,8.54,1067.0,5.1,524.0,2.5,1257.0,6.0,737.0,3.5
1768,1.255,10.03,571.0,4.6,377.0,3.0,786.0,6.3,684.0,5.5
1769,1.13,8.87,970.0,7.6,374.0,2.9,731.0,5.7,160.0,1.3
1770,1.24,10.34,616.0,5.1,312.0,2.6,763.0,6.4,624.0,5.2
1771,10.531,11.16,4060.0,4.3,2770.0,2.9,6666.0,7.1,6471.0,6.9
1772,2.151,9.49,1793.0,7.9,500.0,2.2,1346.0,5.9,358.0,1.6
1773,2.74,10.12,1814.0,6.7,629.0,2.3,1777.0,6.6,926.0,3.4
1774,2.328,10.28,1012.0,4.5,732.0,3.2,1598.0,7.1,1316.0,5.8
1775,0.503,10.62,253.0,5.3,105.0,2.2,324.0,6.8,250.0,5.3
1776,1.391,8.84,1249.0,7.9,392.0,2.5,897.0,5.7,142.0,0.9
1777,1.503,9.22,1559.0,9.6,356.0,2.2,960.0,5.9,-56.0,-0.3
1778,,,,,,,,,,
1779,8.411,9.73,3409.0,3.9,2175.0,2.5,6102.0,7.1,5002.0,5.8
1780,0.999,10.69,362.0,3.9,239.0,2.6,671.0,7.2,637.0,6.8
1781,41.318,9.89,22609.0,5.4,11263.0,2.7,28355.0,6.8,18709.0,4.5
1782,2.224,7.58,1567.0,5.3,715.0,2.4,1532.0,5.2,657.0,2.2
1783,1.14,9.21,826.0,6.7,321.0,2.6,779.0,6.3,314.0,2.5
1784,1.631,9.93,1130.0,6.9,423.0,2.6,1181.0,7.2,501.0,3.1
1785,1.799,8.8,1000.0,4.9,468.0,2.3,1008.0,4.9,799.0,3.9
1786,1.253,10.35,492.0,4.1,337.0,2.8,785.0,6.5,761.0,6.3
1787,0.956,7.76,886.0,7.2,342.0,2.8,706.0,5.7,70.0,0.6
1788,1.122,9.67,469.0,4.0,262.0,2.3,680.0,5.9,653.0,5.6
1789,9.878,10.8,3634.0,4.0,2767.0,3.0,6374.0,7.0,6244.0,6.8
1790,2.034,9.27,1678.0,7.6,501.0,2.3,1243.0,5.7,356.0,1.6
1791,2.66,10.14,1563.0,6.0,633.0,2.4,1544.0,5.9,1097.0,4.2
1792,2.149,9.8,932.0,4.2,725.0,3.3,1547.0,7.1,1217.0,5.5
1793,0.414,9.03,210.0,4.6,130.0,2.8,309.0,6.7,204.0,4.5
1794,1.352,8.89,1079.0,7.1,298.0,2.0,852.0,5.6,273.0,1.8
1795,1.348,8.54,1333.0,8.4,386.0,2.4,838.0,5.3,15.0,0.1
1796,,,,,,,,,,
1797,7.861,9.4,3121.0,3.7,2194.0,2.6,5850.0,7.0,4740.0,5.7
1798,0.962,10.63,339.0,3.7,209.0,2.3,548.0,6.1,623.0,6.9
1799,38.783,9.59,20259.0,5.0,11023.0,2.7,26536.0,6.6,18524.0,4.6
1800,2.13,7.03,1649.0,5.4,704.0,2.3,1923.0,6.3,481.0,1.6
1801,1.11,8.67,813.0,6.3,298.0,2.3,873.0,6.8,297.0,2.3
1802,1.682,9.91,1118.0,6.6,421.0,2.5,1279.0,7.5,564.0,3.3
1803,1.657,7.85,967.0,4.6,426.0,2.0,1229.0,5.8,690.0,3.3
1804,1.233,9.85,501.0,4.0,294.0,2.3,919.0,7.3,732.0,5.9
1805,0.961,7.54,860.0,6.7,309.0,2.4,815.0,6.4,101.0,0.8
1806,1.087,9.06,501.0,4.2,268.0,2.2,843.0,7.0,586.0,4.9
1807,9.71,10.26,3647.0,3.9,2692.0,2.8,7318.0,7.7,6063.0,6.4
1808,1.908,8.42,1650.0,7.3,533.0,2.4,1446.0,6.4,258.0,1.1
1809,2.493,9.19,1534.0,5.7,639.0,2.4,2006.0,7.4,959.0,3.5
1810,2.086,9.19,957.0,4.2,642.0,2.8,1680.0,7.4,1129.0,5.0
1811,0.425,8.97,232.0,4.9,112.0,2.4,322.0,6.8,193.0,4.1
1812,1.29,8.21,1057.0,6.7,310.0,2.0,992.0,6.3,233.0,1.5
1813,1.294,7.94,1350.0,8.3,369.0,2.3,957.0,5.9,-56.0,-0.3
1814,,,,,,,,,,
1815,7.628,8.82,3133.0,3.6,2245.0,2.6,6743.0,7.8,4495.0,5.2
1816,0.904,9.66,348.0,3.7,217.0,2.3,797.0,8.5,556.0,5.9
1817,37.598,8.99,20317.0,4.9,10773.0,2.6,30865.0,7.4,17281.0,4.1
1818,1.934,6.6,1536.0,5.2,674.0,2.3,1732.0,5.9,398.0,1.4
1819,1.085,8.75,722.0,5.8,328.0,2.6,798.0,6.4,363.0,2.9
1820,1.492,9.07,1057.0,6.4,435.0,2.6,1098.0,6.7,435.0,2.6
1821,1.563,7.65,846.0,4.1,426.0,2.1,1116.0,5.5,717.0,3.5
1822,1.137,9.39,473.0,3.9,345.0,2.8,809.0,6.7,664.0,5.5
1823,0.962,7.8,826.0,6.7,317.0,2.6,751.0,6.1,136.0,1.1
1824,1.075,9.26,473.0,4.1,249.0,2.1,716.0,6.2,602.0,5.2
1825,8.984,9.8,3416.0,3.7,2850.0,3.1,6421.0,7.0,5568.0,6.1
1826,1.756,8.01,1470.0,6.7,485.0,2.2,1284.0,5.9,286.0,1.3
1827,2.311,8.8,1461.0,5.6,684.0,2.6,1732.0,6.6,850.0,3.2
1828,1.884,8.57,838.0,3.8,718.0,3.3,1548.0,7.0,1046.0,4.8
1829,0.414,9.03,201.0,4.4,96.0,2.1,273.0,6.0,213.0,4.6
1830,1.119,7.36,1036.0,6.8,389.0,2.6,871.0,5.7,83.0,0.5
1831,1.244,7.89,1241.0,7.9,390.0,2.5,818.0,5.2,3.0,0.0
1832,,,,,,,,,,
1833,7.187,8.6,2895.0,3.5,2311.0,2.8,5892.0,7.0,4292.0,5.1
1834,0.888,9.8,310.0,3.4,229.0,2.5,667.0,7.4,578.0,6.4
1835,35.035,8.66,18801.0,4.6,11264.0,2.8,27220.0,6.7,16234.0,4.0
1836,2.2,7.27,1528.0,5.0,691.0,2.3,1528.0,5.0,672.0,2.2
1837,1.162,9.06,735.0,5.7,254.0,2.0,731.0,5.7,427.0,3.3
1838,1.542,9.06,1069.0,6.3,356.0,2.1,1022.0,6.0,473.0,2.8
1839,1.682,7.97,884.0,4.2,381.0,1.8,1126.0,5.3,798.0,3.8
1840,1.161,9.28,499.0,4.0,214.0,1.7,681.0,5.4,662.0,5.3
1841,1.081,8.47,861.0,6.7,271.0,2.1,716.0,5.6,220.0,1.7
1842,1.171,9.75,461.0,3.8,200.0,1.7,633.0,5.3,710.0,5.9
1843,9.697,10.22,3398.0,3.6,2042.0,2.2,6241.0,6.6,6299.0,6.6
1844,1.958,8.64,1568.0,6.9,414.0,1.8,1264.0,5.6,390.0,1.7
1845,2.522,9.28,1491.0,5.5,503.0,1.9,1565.0,5.8,1031.0,3.8
1846,2.091,9.19,920.0,4.0,537.0,2.4,1475.0,6.5,1171.0,5.1
1847,0.477,10.06,214.0,4.5,92.0,1.9,285.0,6.0,263.0,5.5
1848,1.293,8.23,1045.0,6.7,272.0,1.7,782.0,5.0,248.0,1.6
1849,1.375,8.44,1215.0,7.5,319.0,2.0,794.0,4.9,160.0,1.0
1850,,,,,,,,,,
1851,7.69,8.9,3063.0,3.5,2041.0,2.4,5902.0,6.8,4627.0,5.4
1852,0.94,10.03,316.0,3.4,186.0,2.0,593.0,6.3,624.0,6.7
1853,38.042,9.09,19267.0,4.6,9141.0,2.2,26098.0,6.2,18775.0,4.5
1854,2.225,7.35,1457.0,4.8,476.0,1.6,1443.0,4.8,768.0,2.5
1855,1.143,8.91,775.0,6.0,184.0,1.4,626.0,4.9,368.0,2.9
1856,1.612,9.47,1068.0,6.3,244.0,1.4,846.0,5.0,544.0,3.2
1857,1.628,7.71,879.0,4.2,248.0,1.2,963.0,4.6,749.0,3.5
1858,1.268,10.12,432.0,3.4,153.0,1.2,626.0,5.0,836.0,6.7
1859,0.964,7.55,822.0,6.4,170.0,1.3,525.0,4.1,142.0,1.1
1860,1.215,10.11,494.0,4.1,126.0,1.0,593.0,4.9,721.0,6.0
1861,9.67,10.18,3564.0,3.8,1483.0,1.6,5739.0,6.0,6106.0,6.4
1862,1.856,8.19,1560.0,6.9,292.0,1.3,1069.0,4.7,296.0,1.3
1863,2.546,9.36,1584.0,5.8,378.0,1.4,1337.0,4.9,962.0,3.5
1864,2.017,8.86,843.0,3.7,434.0,1.9,1329.0,5.8,1174.0,5.2
1865,0.437,9.21,200.0,4.2,67.0,1.4,239.0,5.0,237.0,5.0
1866,1.324,8.43,1042.0,6.6,193.0,1.2,707.0,4.5,282.0,1.8
1867,1.342,8.24,1194.0,7.3,215.0,1.3,732.0,4.5,148.0,0.9
1868,,,,,,,,,,
1869,7.622,8.83,3037.0,3.5,1345.0,1.6,5595.0,6.5,4585.0,5.3
1870,0.918,9.78,363.0,3.9,104.0,1.1,540.0,5.8,555.0,5.9
1871,37.787,9.03,19314.0,4.6,6364.0,1.5,23659.0,5.7,18473.0,4.4
1872,2.268,7.75,1525.0,5.2,480.0,1.6,1162.0,4.0,743.0,2.5
1873,1.195,9.62,707.0,5.7,155.0,1.2,566.0,4.6,488.0,3.9
1874,1.716,10.41,1057.0,6.4,233.0,1.4,847.0,5.1,659.0,4.0
1875,1.718,8.41,876.0,4.3,317.0,1.6,799.0,3.9,842.0,4.1
1876,1.318,10.87,484.0,4.0,146.0,1.2,575.0,4.7,834.0,6.9
1877,1.044,8.45,845.0,6.8,183.0,1.5,533.0,4.3,199.0,1.6
1878,1.116,9.59,478.0,4.1,144.0,1.2,467.0,4.0,638.0,5.5
1879,10.418,11.31,3339.0,3.6,1658.0,1.8,4849.0,5.3,7079.0,7.7
1880,1.93,8.8,1457.0,6.6,293.0,1.3,921.0,4.2,473.0,2.2
1881,2.775,10.54,1426.0,5.4,403.0,1.5,1191.0,4.5,1349.0,5.1
1882,2.181,9.9,911.0,4.1,445.0,2.0,1175.0,5.3,1270.0,5.8
1883,0.514,11.19,225.0,4.9,52.0,1.1,200.0,4.4,289.0,6.3
1884,1.412,9.29,1000.0,6.6,207.0,1.4,586.0,3.9,412.0,2.7
1885,1.35,8.57,1121.0,7.1,238.0,1.5,603.0,3.8,229.0,1.5
1886,,,,,,,,,,
1887,8.077,9.66,2903.0,3.5,1356.0,1.6,4609.0,5.5,5174.0,6.2
1888,1.005,11.06,327.0,3.6,117.0,1.3,363.0,4.0,678.0,7.5
1889,40.037,9.88,18681.0,4.6,6704.0,1.7,20129.0,5.0,21356.0,5.3
1890,2.307,7.63,1670.0,5.5,645.0,2.1,1580.0,5.2,637.0,2.1
1891,1.167,9.08,863.0,6.7,271.0,2.1,736.0,5.7,304.0,2.4
1892,1.682,9.86,1204.0,7.1,359.0,2.1,1056.0,6.2,478.0,2.8
1893,1.794,8.49,985.0,4.7,427.0,2.0,1050.0,5.0,809.0,3.8
1894,1.248,9.95,551.0,4.4,250.0,2.0,799.0,6.4,697.0,5.6
1895,1.01,7.91,857.0,6.7,287.0,2.2,649.0,5.1,153.0,1.2
1896,1.168,9.7,538.0,4.5,231.0,1.9,673.0,5.6,630.0,5.2
1897,10.21,10.71,3880.0,4.1,2312.0,2.4,6141.0,6.4,6330.0,6.6
1898,2.025,8.94,1647.0,7.3,454.0,2.0,1125.0,5.0,378.0,1.7
1899,2.793,10.25,1707.0,6.3,608.0,2.2,1594.0,5.9,1086.0,4.0
1900,2.187,9.6,998.0,4.4,600.0,2.6,1393.0,6.1,1189.0,5.2
1901,0.498,10.49,234.0,4.9,97.0,2.0,265.0,5.6,264.0,5.6
1902,1.316,8.38,1131.0,7.2,352.0,2.2,788.0,5.0,185.0,1.2
1903,1.3,7.99,1414.0,8.7,293.0,1.8,823.0,5.1,-114.0,-0.7
1904,,,,,,,,,,
1905,8.175,9.46,3412.0,3.9,1909.0,2.2,5547.0,6.4,4763.0,5.5
1906,1.006,10.7,346.0,3.7,195.0,2.1,623.0,6.6,660.0,7.0
1907,39.886,9.52,21437.0,5.1,9603.0,2.3,25543.0,6.1,18449.0,4.4
1908,2.185,7.47,1640.0,5.6,661.0,2.3,1608.0,5.5,545.0,1.9
1909,1.123,9.02,833.0,6.7,248.0,2.0,850.0,6.8,290.0,2.3
1910,1.561,9.45,1131.0,6.8,366.0,2.2,1086.0,6.6,430.0,2.6
1911,1.56,7.63,983.0,4.8,424.0,2.1,1150.0,5.6,577.0,2.8
1912,1.18,9.72,507.0,4.2,243.0,2.0,810.0,6.7,673.0,5.5
1913,0.959,7.76,852.0,6.9,257.0,2.1,720.0,5.8,107.0,0.9
1914,1.063,9.12,510.0,4.4,207.0,1.8,692.0,5.9,553.0,4.7
1915,9.25,10.01,3803.0,4.1,2185.0,2.4,6419.0,6.9,5447.0,5.9
1916,1.875,8.55,1645.0,7.5,410.0,1.9,1308.0,6.0,230.0,1.0
1917,2.532,9.59,1647.0,6.2,544.0,2.1,1642.0,6.2,885.0,3.4
1918,2.001,9.07,950.0,4.3,555.0,2.5,1490.0,6.8,1051.0,4.8
1919,0.457,9.95,262.0,5.7,117.0,2.5,261.0,5.7,195.0,4.2
1920,1.215,7.99,1112.0,7.3,282.0,1.9,862.0,5.7,103.0,0.7
1921,1.274,8.09,1299.0,8.3,367.0,2.3,851.0,5.4,-25.0,-0.2
1922,,,,,,,,,,
1923,7.348,8.79,3369.0,4.0,1833.0,2.2,5845.0,7.0,3979.0,4.8
1924,0.89,9.77,373.0,4.1,182.0,2.0,664.0,7.3,517.0,5.7
1925,36.473,8.99,20916.0,5.2,9192.0,2.3,26834.0,6.6,15557.0,3.8
1926,2.021,6.69,1678.0,5.6,759.0,2.5,2399.0,7.9,343.0,1.1
1927,1.064,8.27,825.0,6.4,342.0,2.7,1155.0,9.0,239.0,1.9
1928,1.513,8.86,1184.0,6.9,432.0,2.5,1608.0,9.4,329.0,1.9
1929,1.517,7.18,1054.0,5.0,486.0,2.3,1712.0,8.1,463.0,2.2
1930,1.015,8.09,528.0,4.2,309.0,2.5,1154.0,9.2,487.0,3.9
1931,0.952,7.45,919.0,7.2,309.0,2.4,983.0,7.7,33.0,0.3
1932,0.971,8.06,555.0,4.6,266.0,2.2,1003.0,8.3,416.0,3.5
1933,8.81,9.22,3927.0,4.1,2588.0,2.7,9232.0,9.7,4883.0,5.1
1934,1.759,7.77,1722.0,7.6,469.0,2.1,1853.0,8.2,37.0,0.2
1935,2.452,8.98,1592.0,5.8,712.0,2.6,2445.0,9.0,860.0,3.2
1936,1.95,8.55,988.0,4.3,699.0,3.1,2007.0,8.8,962.0,4.2
1937,0.446,9.39,260.0,5.5,130.0,2.7,357.0,7.5,186.0,3.9
1938,1.122,7.14,1137.0,7.2,329.0,2.1,1203.0,7.7,-15.0,-0.1
1939,1.24,7.63,1481.0,9.1,368.0,2.3,1167.0,7.2,-241.0,-1.5
1940,,,,,,,,,,
1941,7.01,8.11,3414.0,4.0,2009.0,2.3,8545.0,9.9,3596.0,4.2
1942,0.849,9.01,347.0,3.7,197.0,2.1,956.0,10.2,502.0,5.3
1943,34.691,8.27,21611.0,5.2,10727.0,2.6,38487.0,9.2,13080.0,3.1
1944,2.411,7.97,1739.0,5.7,695.0,2.3,1907.0,6.3,672.0,2.2
1945,1.391,10.78,869.0,6.7,264.0,2.0,766.0,5.9,522.0,4.0
1946,1.877,10.95,1228.0,7.2,390.0,2.3,1121.0,6.5,649.0,3.8
1947,1.882,8.89,1088.0,5.1,430.0,2.0,1280.0,6.0,794.0,3.8
1948,1.441,11.45,560.0,4.5,254.0,2.0,820.0,6.5,881.0,7.0
1949,1.179,9.2,956.0,7.5,242.0,1.9,725.0,5.7,223.0,1.7
1950,1.396,11.55,565.0,4.7,252.0,2.1,763.0,6.3,831.0,6.9
1951,11.226,11.7,4117.0,4.3,2157.0,2.2,6586.0,6.9,7109.0,7.4
1952,2.189,9.64,1875.0,8.3,427.0,1.9,1368.0,6.0,314.0,1.4
1953,2.878,10.51,1775.0,6.5,597.0,2.2,1934.0,7.1,1103.0,4.0
1954,2.434,10.64,1088.0,4.8,627.0,2.7,1492.0,6.5,1346.0,5.9
1955,0.52,10.92,261.0,5.5,88.0,1.8,283.0,5.9,259.0,5.4
1956,1.629,10.34,1243.0,7.9,355.0,2.3,869.0,5.5,386.0,2.4
1957,1.692,10.38,1464.0,9.0,310.0,1.9,968.0,5.9,228.0,1.4
1958,,,,,,,,,,
1959,8.952,10.33,3535.0,4.1,1807.0,2.1,6168.0,7.1,5417.0,6.3
1960,1.052,11.13,411.0,4.3,211.0,2.2,769.0,8.1,641.0,6.8
1961,44.149,10.49,22774.0,5.4,9395.0,2.2,28372.0,6.7,21375.0,5.1
1962,2.099,7.68,1415.0,5.2,712.0,2.6,1440.0,5.3,684.0,2.5
1963,1.102,9.45,791.0,6.8,286.0,2.5,645.0,5.5,311.0,2.7
1964,1.552,10.02,1104.0,7.1,395.0,2.5,927.0,6.0,448.0,2.9
1965,1.571,8.21,968.0,5.1,463.0,2.4,1037.0,5.4,603.0,3.2
1966,1.146,10.08,487.0,4.3,273.0,2.4,673.0,5.9,659.0,5.8
1967,1.041,9.0,771.0,6.7,298.0,2.6,605.0,5.2,270.0,2.3
1968,1.088,9.96,502.0,4.6,226.0,2.1,625.0,5.7,586.0,5.4
1969,9.417,10.86,3562.0,4.1,2312.0,2.7,5370.0,6.2,5855.0,6.8
1970,1.933,9.43,1522.0,7.4,429.0,2.1,1113.0,5.4,411.0,2.0
1971,2.558,10.34,1420.0,5.7,592.0,2.4,1439.0,5.8,1138.0,4.6
1972,2.02,9.78,886.0,4.3,645.0,3.1,1290.0,6.2,1134.0,5.5
1973,0.4,9.3,214.0,5.0,122.0,2.8,289.0,6.7,186.0,4.3
1974,1.258,8.84,1023.0,7.2,303.0,2.1,729.0,5.1,235.0,1.7
1975,1.31,8.91,1187.0,8.1,357.0,2.4,820.0,5.6,123.0,0.8
1976,,,,,,,,,,
1977,7.24,9.24,3134.0,4.0,1886.0,2.4,4993.0,6.4,4106.0,5.2
1978,0.946,11.08,321.0,3.8,205.0,2.4,527.0,6.2,625.0,7.3
1979,36.681,9.65,19307.0,5.1,9828.0,2.6,23255.0,6.1,17374.0,4.6
1980,2.222,7.35,1616.0,5.3,754.0,2.5,1486.0,4.9,606.0,2.0
1981,1.242,9.62,890.0,6.9,330.0,2.6,773.0,6.0,352.0,2.7
1982,1.676,9.77,1154.0,6.7,414.0,2.4,1090.0,6.4,522.0,3.0
1983,1.697,8.01,963.0,4.5,490.0,2.3,1059.0,5.0,734.0,3.5
1984,1.26,10.01,497.0,3.9,278.0,2.2,756.0,6.0,763.0,6.1
1985,1.08,8.43,901.0,7.0,316.0,2.5,642.0,5.0,179.0,1.4
1986,1.163,9.61,528.0,4.4,241.0,2.0,751.0,6.2,635.0,5.2
1987,10.252,10.67,3888.0,4.0,2528.0,2.6,6047.0,6.3,6364.0,6.6
1988,2.018,8.9,1710.0,7.5,431.0,1.9,1197.0,5.3,308.0,1.4
1989,2.754,10.05,1569.0,5.7,629.0,2.3,1542.0,5.6,1185.0,4.3
1990,2.257,9.86,1001.0,4.4,697.0,3.0,1401.0,6.1,1256.0,5.5
1991,0.545,11.44,230.0,4.8,146.0,3.1,293.0,6.2,315.0,6.6
1992,1.389,8.82,1129.0,7.2,367.0,2.3,870.0,5.5,260.0,1.7
1993,1.393,8.56,1273.0,7.8,347.0,2.1,909.0,5.6,120.0,0.7
1994,,,,,,,,,,
1995,7.912,9.11,3333.0,3.8,2025.0,2.3,5591.0,6.4,4579.0,5.3
1996,0.974,10.31,344.0,3.6,252.0,2.7,592.0,6.3,630.0,6.7
1997,39.834,9.46,21026.0,5.0,10559.0,2.5,25817.0,6.1,18808.0,4.5
1998,2.082,7.12,1659.0,5.7,676.0,2.3,1416.0,4.8,423.0,1.4
1999,1.182,9.46,781.0,6.2,254.0,2.0,670.0,5.4,401.0,3.2
2000,1.613,9.71,1179.0,7.1,359.0,2.2,1074.0,6.5,434.0,2.6
2001,1.668,8.14,934.0,4.6,418.0,2.0,1001.0,4.9,734.0,3.6
2002,1.123,9.22,486.0,4.0,300.0,2.5,741.0,6.1,637.0,5.2
